city,city_cost_index,num_days,budget_tier,group_size,season,avg_place_rating,num_places,pct_history,pct_culture,pct_nature,pct_food,pct_nightlife,pct_shopping,total_cost_inr
Amsterdam,2.9,6,low,5,shoulder,3.35,12,0.265,0.138,0.253,0.052,0.152,0.141,98129.62
New York,3.6,7,high,6,peak,3.65,14,0.048,0.121,0.155,0.535,0.127,0.014,907714.2
Chennai,1.05,9,low,2,off_peak,4.49,27,0.545,0.173,0.059,0.069,0.103,0.052,20967.11
Mumbai,1.4,2,medium,1,off_peak,4.74,6,0.364,0.025,0.23,0.132,0.103,0.146,4932.04
Hyderabad,1.05,6,medium,6,shoulder,4.05,12,0.043,0.292,0.075,0.052,0.315,0.223,113752.32
Dubai,2.8,3,low,4,shoulder,4.52,9,0.074,0.261,0.218,0.308,0.086,0.052,37292.42
Amsterdam,2.9,3,medium,4,shoulder,3.42,9,0.068,0.103,0.24,0.225,0.29,0.074,51950.67
Chennai,1.05,5,medium,6,shoulder,3.2,15,0.294,0.34,0.2,0.105,0.019,0.041,49603.51
Istanbul,1.8,5,high,1,off_peak,3.67,15,0.263,0.224,0.081,0.023,0.278,0.13,38960.93
Jaipur,0.8,4,high,4,peak,3.94,12,0.139,0.12,0.606,0.014,0.048,0.072,42388.31
Bali,1.5,4,medium,3,shoulder,4.76,8,0.118,0.228,0.167,0.274,0.173,0.04,46249.91
Tokyo,3.0,8,medium,2,peak,3.39,24,0.199,0.071,0.12,0.072,0.314,0.224,130138.62
Barcelona,2.5,2,low,4,peak,3.24,4,0.222,0.079,0.319,0.219,0.062,0.098,26100.45
Singapore,2.9,10,medium,3,shoulder,4.21,20,0.164,0.043,0.061,0.207,0.153,0.372,287885.89
Hyderabad,1.05,1,medium,2,shoulder,3.98,2,0.208,0.274,0.055,0.146,0.144,0.173,5293.24
Kochi,0.95,3,low,2,off_peak,4.02,6,0.252,0.144,0.26,0.019,0.097,0.228,6129.69
Hyderabad,1.05,2,high,1,shoulder,3.27,6,0.11,0.19,0.283,0.259,0.127,0.031,7334.05
Goa,1.3,2,medium,1,shoulder,4.67,6,0.071,0.165,0.077,0.429,0.162,0.096,6936.58
Rishikesh,0.75,9,medium,1,shoulder,3.56,18,0.095,0.045,0.127,0.284,0.372,0.077,21981.04
Barcelona,2.5,6,medium,5,shoulder,3.84,12,0.065,0.214,0.037,0.051,0.237,0.396,193996.52
Paris,3.2,6,medium,6,off_peak,4.14,12,0.311,0.003,0.194,0.26,0.144,0.088,159452.83
Bangkok,1.6,7,medium,1,peak,4.86,14,0.573,0.029,0.262,0.042,0.027,0.068,26451.47
Rishikesh,0.75,1,medium,4,off_peak,4.69,3,0.071,0.096,0.186,0.216,0.418,0.013,6520.09
Bali,1.5,7,high,3,off_peak,4.93,14,0.023,0.387,0.167,0.179,0.003,0.24,144434.33
Rishikesh,0.75,2,medium,2,peak,4.85,4,0.167,0.211,0.212,0.06,0.332,0.018,8094.44
Varanasi,0.7,2,medium,1,shoulder,4.81,6,0.111,0.116,0.07,0.046,0.465,0.192,5249.29
Barcelona,2.5,3,low,1,peak,4.73,9,0.086,0.114,0.162,0.063,0.116,0.459,15913.28
Agra,0.75,7,medium,4,shoulder,4.75,14,0.111,0.117,0.016,0.182,0.474,0.1,68209.29
Shimla,0.95,4,low,5,off_peak,4.97,12,0.233,0.027,0.103,0.025,0.097,0.514,35455.42
Kochi,0.95,3,low,6,off_peak,4.07,6,0.047,0.012,0.236,0.424,0.19,0.091,19197.69
Kochi,0.95,4,medium,2,shoulder,3.72,12,0.03,0.39,0.445,0.037,0.009,0.089,12448.17
Bali,1.5,4,medium,2,peak,4.12,12,0.112,0.268,0.216,0.058,0.184,0.161,43731.8
Mumbai,1.4,2,medium,2,peak,3.96,4,0.016,0.0,0.662,0.214,0.057,0.051,11088.9
Delhi,1.1,2,low,2,peak,4.6,6,0.61,0.053,0.191,0.031,0.108,0.008,7948.4
Chennai,1.05,5,high,1,peak,3.33,10,0.101,0.089,0.528,0.145,0.082,0.054,19385.45
Istanbul,1.8,10,high,3,peak,4.23,20,0.317,0.095,0.065,0.38,0.042,0.103,298092.79
Udaipur,1.0,9,low,2,shoulder,3.41,18,0.044,0.524,0.061,0.27,0.085,0.015,15309.63
Rishikesh,0.75,2,medium,1,off_peak,4.66,6,0.002,0.047,0.185,0.016,0.192,0.558,5181.62
Varanasi,0.7,1,medium,4,off_peak,4.89,2,0.031,0.099,0.342,0.03,0.067,0.431,6514.72
Bengaluru,1.2,8,medium,3,shoulder,4.09,16,0.046,0.659,0.019,0.04,0.102,0.134,77448.32
Bengaluru,1.2,6,medium,1,shoulder,3.87,12,0.127,0.031,0.241,0.002,0.013,0.586,20261.23
Paris,3.2,3,low,2,shoulder,4.35,6,0.392,0.006,0.254,0.279,0.064,0.006,24946.03
Pune,1.0,6,medium,1,shoulder,3.36,18,0.234,0.097,0.029,0.118,0.033,0.489,17117.97
Udaipur,1.0,1,medium,3,off_peak,4.31,3,0.041,0.035,0.063,0.048,0.264,0.55,9538.12
Hyderabad,1.05,8,high,1,peak,3.86,16,0.061,0.02,0.152,0.647,0.084,0.036,54766.22
New York,3.6,9,high,4,shoulder,4.6,18,0.054,0.061,0.042,0.002,0.78,0.061,672086.63
Barcelona,2.5,5,medium,5,shoulder,3.52,15,0.033,0.198,0.04,0.507,0.006,0.216,160494.36
Pune,1.0,8,medium,5,peak,3.68,24,0.008,0.318,0.17,0.131,0.043,0.33,95048.84
Amritsar,0.8,4,low,2,peak,3.62,12,0.211,0.119,0.18,0.069,0.205,0.216,9939.78
London,3.4,10,medium,5,peak,4.78,20,0.004,0.34,0.232,0.119,0.226,0.079,539860.17
Singapore,2.9,1,low,2,peak,4.47,3,0.442,0.123,0.071,0.061,0.197,0.106,7784.84
Dubai,2.8,6,low,3,shoulder,4.4,12,0.29,0.153,0.221,0.009,0.082,0.245,80024.36
Manali,0.9,5,high,3,peak,4.01,15,0.045,0.388,0.218,0.031,0.061,0.257,74911.23
Bengaluru,1.2,8,low,6,shoulder,4.28,16,0.128,0.396,0.018,0.336,0.037,0.085,82244.08
Bengaluru,1.2,2,low,6,off_peak,4.93,4,0.125,0.053,0.181,0.029,0.601,0.01,22255.55
Mumbai,1.4,4,medium,3,peak,4.4,12,0.019,0.011,0.336,0.059,0.098,0.477,60635.06
Singapore,2.9,1,high,6,peak,4.61,2,0.061,0.124,0.061,0.17,0.361,0.223,126280.04
Bali,1.5,4,low,3,off_peak,3.63,12,0.08,0.02,0.051,0.138,0.024,0.686,29260.8
Manali,0.9,1,medium,3,off_peak,4.16,2,0.275,0.166,0.24,0.154,0.137,0.028,3425.4
Goa,1.3,2,low,1,off_peak,3.52,4,0.156,0.116,0.344,0.319,0.025,0.039,2285.21
Jaipur,0.8,5,low,2,peak,4.18,10,0.027,0.306,0.49,0.079,0.083,0.015,10572.72
Tokyo,3.0,7,low,3,peak,4.32,14,0.103,0.005,0.067,0.005,0.381,0.44,195713.06
Kochi,0.95,3,low,3,peak,4.48,9,0.085,0.309,0.009,0.171,0.014,0.412,23013.98
Singapore,2.9,6,low,2,peak,4.7,18,0.069,0.44,0.108,0.166,0.107,0.11,53841.9
London,3.4,1,low,2,shoulder,3.81,3,0.073,0.146,0.114,0.372,0.23,0.064,10304.52
Jaipur,0.8,2,high,1,peak,4.42,6,0.042,0.103,0.564,0.002,0.108,0.181,6613.56
Pune,1.0,2,low,5,off_peak,3.69,4,0.008,0.097,0.126,0.051,0.569,0.148,11337.39
Hyderabad,1.05,6,medium,2,peak,4.87,18,0.081,0.085,0.326,0.292,0.026,0.189,43408.89
Singapore,2.9,5,medium,4,off_peak,3.96,15,0.132,0.101,0.086,0.128,0.168,0.385,146583.31
Istanbul,1.8,3,medium,2,peak,4.54,9,0.218,0.165,0.101,0.091,0.129,0.296,39302.92
Shimla,0.95,7,high,1,off_peak,4.49,21,0.076,0.087,0.201,0.033,0.116,0.487,23121.77
London,3.4,7,low,2,off_peak,4.76,14,0.095,0.315,0.002,0.019,0.549,0.02,74155.26
London,3.4,4,high,5,off_peak,4.84,12,0.071,0.233,0.031,0.159,0.195,0.31,275522.66
London,3.4,8,medium,4,shoulder,4.5,16,0.272,0.25,0.062,0.039,0.244,0.134,282987.05
Manali,0.9,8,high,3,shoulder,3.91,24,0.371,0.108,0.026,0.121,0.36,0.014,89856.08
Rishikesh,0.75,8,medium,1,peak,3.83,16,0.095,0.012,0.032,0.001,0.215,0.645,25960.02
Hyderabad,1.05,9,low,3,off_peak,4.85,18,0.245,0.126,0.055,0.08,0.1,0.395,50578.6
New York,3.6,8,medium,4,shoulder,4.81,16,0.06,0.098,0.252,0.056,0.266,0.268,373066.29
Manali,0.9,1,medium,5,shoulder,3.38,2,0.073,0.069,0.163,0.169,0.129,0.397,12397.66
Rishikesh,0.75,7,low,6,shoulder,3.62,14,0.204,0.134,0.177,0.074,0.129,0.282,40980.43
Chennai,1.05,2,high,2,shoulder,4.33,6,0.077,0.155,0.075,0.068,0.602,0.022,18518.79
Goa,1.3,1,low,6,peak,4.85,2,0.036,0.139,0.213,0.151,0.019,0.442,16299.42
New York,3.6,7,low,6,peak,4.7,21,0.038,0.153,0.073,0.063,0.323,0.35,241910.87
Rishikesh,0.75,3,low,6,shoulder,4.7,6,0.088,0.31,0.27,0.233,0.052,0.046,13736.54
Barcelona,2.5,1,medium,2,peak,3.64,2,0.114,0.163,0.322,0.09,0.192,0.119,13200.21
Jaipur,0.8,9,low,2,peak,4.09,27,0.273,0.036,0.371,0.137,0.098,0.085,21856.49
Rishikesh,0.75,2,medium,2,off_peak,4.63,4,0.119,0.192,0.185,0.04,0.316,0.148,8354.15
Delhi,1.1,10,high,4,off_peak,4.19,30,0.56,0.014,0.032,0.138,0.12,0.136,149258.09
Amritsar,0.8,1,medium,1,shoulder,3.69,2,0.056,0.03,0.167,0.007,0.582,0.159,2810.43
Barcelona,2.5,5,high,1,shoulder,3.54,15,0.315,0.386,0.049,0.059,0.178,0.013,37011.47
Agra,0.75,7,medium,2,off_peak,4.62,14,0.361,0.001,0.002,0.423,0.148,0.066,25868.94
New York,3.6,1,medium,5,peak,4.68,3,0.002,0.201,0.286,0.075,0.141,0.296,50721.13
London,3.4,3,medium,2,shoulder,3.89,9,0.23,0.354,0.13,0.087,0.074,0.125,44573.46
Dubai,2.8,3,medium,4,shoulder,4.67,6,0.002,0.495,0.119,0.091,0.266,0.026,81134.82
Mumbai,1.4,4,medium,6,off_peak,4.18,12,0.016,0.345,0.174,0.238,0.172,0.055,67300.37
Udaipur,1.0,5,low,1,shoulder,3.61,15,0.001,0.115,0.558,0.064,0.259,0.003,5264.3
Goa,1.3,6,medium,5,off_peak,4.76,12,0.004,0.15,0.077,0.423,0.215,0.131,86897.94
Bali,1.5,6,low,1,shoulder,4.25,12,0.371,0.238,0.05,0.221,0.052,0.069,11949.09
Amsterdam,2.9,9,medium,5,off_peak,4.77,18,0.385,0.135,0.057,0.085,0.099,0.24,256243.22
Tokyo,3.0,8,medium,3,shoulder,4.81,16,0.18,0.204,0.148,0.18,0.237,0.051,186793.51
London,3.4,1,medium,3,peak,3.22,3,0.02,0.135,0.031,0.036,0.348,0.43,38903.89
Rome,2.7,4,low,3,peak,3.34,8,0.626,0.011,0.079,0.026,0.214,0.044,41104.18
Istanbul,1.8,5,medium,2,peak,3.64,15,0.095,0.189,0.075,0.114,0.239,0.287,52761.34
Barcelona,2.5,6,high,3,peak,4.19,12,0.491,0.109,0.063,0.132,0.139,0.067,239575.4
Amritsar,0.8,7,medium,3,shoulder,4.54,21,0.136,0.155,0.083,0.293,0.232,0.101,40309.53
Kochi,0.95,1,high,6,off_peak,3.91,3,0.038,0.429,0.281,0.074,0.092,0.086,14225.78
Goa,1.3,9,medium,5,off_peak,3.98,18,0.098,0.114,0.37,0.049,0.291,0.079,92695.28
Hyderabad,1.05,7,low,5,peak,3.2,21,0.035,0.018,0.12,0.095,0.276,0.457,88815.54
Singapore,2.9,9,low,2,off_peak,4.95,27,0.032,0.385,0.194,0.181,0.022,0.185,69344.15
Rishikesh,0.75,3,high,4,shoulder,4.77,9,0.453,0.085,0.027,0.172,0.037,0.225,34873.26
Amritsar,0.8,3,low,3,peak,4.19,9,0.307,0.009,0.341,0.112,0.014,0.217,14071.34
Chennai,1.05,6,low,5,shoulder,4.74,18,0.023,0.153,0.281,0.281,0.258,0.004,43240.34
Hyderabad,1.05,6,medium,5,peak,3.98,18,0.1,0.293,0.141,0.138,0.286,0.041,70825.27
Manali,0.9,7,low,3,peak,3.58,21,0.387,0.132,0.144,0.101,0.209,0.026,28401.47
Delhi,1.1,1,low,3,shoulder,4.64,3,0.258,0.01,0.321,0.002,0.132,0.277,4047.34
Shimla,0.95,8,low,6,shoulder,3.22,16,0.184,0.12,0.298,0.031,0.052,0.315,55239.59
Mumbai,1.4,5,high,4,peak,3.32,10,0.003,0.088,0.106,0.024,0.419,0.359,190990.1
Kochi,0.95,3,medium,4,peak,4.8,9,0.198,0.511,0.172,0.108,0.01,0.001,21788.9
Agra,0.75,2,medium,1,off_peak,3.93,4,0.089,0.3,0.132,0.24,0.057,0.183,2957.88
Agra,0.75,3,low,5,peak,4.78,6,0.021,0.444,0.024,0.263,0.067,0.181,27234.77
Singapore,2.9,6,low,3,off_peak,4.18,18,0.139,0.163,0.01,0.184,0.047,0.458,88620.32
London,3.4,6,low,2,peak,5.0,18,0.164,0.275,0.072,0.294,0.068,0.126,68702.54
Udaipur,1.0,7,medium,1,shoulder,4.05,14,0.034,0.133,0.288,0.37,0.11,0.063,13716.78
Kochi,0.95,3,medium,5,shoulder,3.28,9,0.597,0.037,0.026,0.109,0.091,0.139,26470.28
Pune,1.0,5,high,4,shoulder,4.46,10,0.26,0.101,0.067,0.018,0.082,0.472,107689.66
Bengaluru,1.2,10,medium,5,shoulder,4.75,20,0.302,0.248,0.065,0.108,0.213,0.063,167906.13
Jaipur,0.8,10,medium,6,shoulder,3.22,30,0.17,0.289,0.337,0.129,0.043,0.032,60756.94
Tokyo,3.0,1,medium,5,peak,5.0,2,0.276,0.382,0.12,0.167,0.048,0.007,36317.27
Bangkok,1.6,5,low,4,peak,3.36,15,0.464,0.099,0.026,0.084,0.277,0.05,51922.97
Bengaluru,1.2,8,medium,3,peak,4.94,24,0.199,0.031,0.355,0.06,0.039,0.316,108692.83
Delhi,1.1,3,medium,5,peak,4.06,6,0.039,0.036,0.018,0.016,0.478,0.413,70630.18
Singapore,2.9,2,medium,2,shoulder,3.29,4,0.066,0.411,0.244,0.117,0.115,0.048,22819.74
Pune,1.0,8,medium,1,shoulder,4.23,16,0.149,0.476,0.006,0.125,0.054,0.19,19686.91
London,3.4,3,medium,1,shoulder,4.44,9,0.192,0.033,0.078,0.154,0.365,0.178,36950.96
Paris,3.2,5,high,4,peak,3.94,15,0.235,0.119,0.49,0.0,0.049,0.107,224997.64
Rome,2.7,10,medium,6,shoulder,4.51,30,0.125,0.025,0.076,0.423,0.322,0.029,365442.03
Rome,2.7,5,low,5,shoulder,3.2,15,0.078,0.13,0.036,0.662,0.011,0.083,73298.62
Rishikesh,0.75,7,medium,4,shoulder,4.18,21,0.125,0.084,0.157,0.575,0.033,0.025,50481.65
Kochi,0.95,7,high,4,shoulder,4.16,14,0.176,0.103,0.213,0.149,0.067,0.292,111279.25
Paris,3.2,8,low,6,shoulder,4.06,16,0.072,0.132,0.027,0.098,0.114,0.557,286990.54
Delhi,1.1,7,low,5,off_peak,3.6,21,0.044,0.28,0.25,0.062,0.361,0.004,37158.54
Chennai,1.05,8,medium,3,off_peak,4.22,24,0.036,0.01,0.532,0.232,0.068,0.122,40971.67
Shimla,0.95,1,low,3,off_peak,4.96,3,0.075,0.314,0.005,0.365,0.032,0.209,5486.23
Amsterdam,2.9,10,low,2,off_peak,3.75,30,0.483,0.172,0.045,0.083,0.001,0.216,64194.9
Agra,0.75,1,high,5,off_peak,3.44,2,0.055,0.218,0.072,0.023,0.061,0.57,15574.2
Kochi,0.95,10,high,6,shoulder,3.52,20,0.217,0.207,0.197,0.167,0.045,0.167,177370.39
Paris,3.2,4,medium,3,peak,3.56,12,0.127,0.495,0.024,0.058,0.204,0.092,104328.15
Rishikesh,0.75,2,medium,4,shoulder,4.07,6,0.129,0.073,0.105,0.134,0.364,0.195,14403.69
Barcelona,2.5,9,low,4,shoulder,3.73,27,0.522,0.08,0.137,0.037,0.062,0.163,104162.81
Kochi,0.95,5,medium,1,shoulder,4.3,10,0.138,0.276,0.071,0.354,0.099,0.06,10447.91
Amritsar,0.8,6,medium,3,shoulder,4.16,12,0.105,0.026,0.315,0.213,0.277,0.063,39457.5
Mumbai,1.4,5,medium,3,peak,4.83,15,0.008,0.157,0.067,0.441,0.174,0.152,72316.06
Singapore,2.9,8,medium,4,off_peak,4.24,16,0.124,0.254,0.054,0.184,0.104,0.28,196539.08
Rishikesh,0.75,6,medium,1,shoulder,3.79,12,0.099,0.113,0.148,0.04,0.532,0.068,13046.23
Kochi,0.95,7,medium,1,shoulder,3.88,14,0.2,0.252,0.137,0.078,0.049,0.283,15051.92
Bengaluru,1.2,6,medium,6,shoulder,4.19,18,0.212,0.243,0.395,0.074,0.036,0.039,54400.25
Goa,1.3,3,high,2,peak,4.58,9,0.293,0.074,0.42,0.12,0.055,0.039,33934.18
Rishikesh,0.75,5,medium,6,shoulder,3.36,15,0.363,0.021,0.159,0.132,0.125,0.199,40134.81
Paris,3.2,9,medium,2,off_peak,4.36,18,0.06,0.26,0.059,0.107,0.449,0.066,148113.52
Jaipur,0.8,9,high,4,peak,4.21,27,0.04,0.069,0.306,0.226,0.12,0.239,185247.08
New York,3.6,5,low,6,peak,3.26,15,0.237,0.303,0.249,0.118,0.088,0.004,119349.13
Rishikesh,0.75,1,low,1,shoulder,4.29,2,0.011,0.154,0.45,0.136,0.185,0.064,1245.39
Singapore,2.9,1,low,2,shoulder,3.37,3,0.182,0.364,0.138,0.166,0.067,0.082,5403.76
Jaipur,0.8,4,medium,5,peak,3.63,12,0.224,0.082,0.165,0.326,0.15,0.054,44629.77
Istanbul,1.8,5,high,1,off_peak,4.15,10,0.209,0.657,0.01,0.007,0.086,0.03,27338.65
Amsterdam,2.9,6,high,1,off_peak,3.61,18,0.133,0.058,0.441,0.191,0.095,0.081,47726.55
Barcelona,2.5,7,low,6,shoulder,4.47,14,0.319,0.077,0.122,0.223,0.149,0.109,174752.97
Istanbul,1.8,1,medium,2,off_peak,4.21,2,0.17,0.008,0.319,0.046,0.297,0.16,7898.53
Bengaluru,1.2,7,low,3,off_peak,4.54,21,0.124,0.044,0.161,0.038,0.204,0.43,42248.54
Shimla,0.95,6,low,4,shoulder,3.28,18,0.103,0.37,0.146,0.31,0.037,0.035,24349.39
Amsterdam,2.9,1,medium,5,peak,3.27,3,0.054,0.051,0.115,0.185,0.006,0.588,58366.87
Kochi,0.95,5,low,6,peak,3.8,10,0.29,0.066,0.157,0.234,0.064,0.188,46579.38
Udaipur,1.0,5,medium,5,shoulder,4.48,15,0.012,0.323,0.104,0.326,0.196,0.038,54823.06
Udaipur,1.0,3,medium,4,shoulder,3.25,6,0.051,0.276,0.511,0.03,0.104,0.028,16098.43
New York,3.6,6,low,2,shoulder,3.66,18,0.235,0.067,0.076,0.158,0.07,0.394,65714.57
New York,3.6,3,medium,3,shoulder,4.48,9,0.326,0.125,0.034,0.274,0.067,0.174,75887.51
Chennai,1.05,6,medium,5,off_peak,4.97,12,0.225,0.027,0.119,0.195,0.156,0.278,85487.48
New York,3.6,2,low,6,off_peak,3.43,4,0.115,0.074,0.305,0.043,0.371,0.092,48506.71
Dubai,2.8,4,low,6,off_peak,3.58,12,0.474,0.25,0.054,0.096,0.019,0.107,66899.86
New York,3.6,7,low,6,peak,3.84,14,0.002,0.417,0.206,0.123,0.089,0.163,257223.49
Pune,1.0,5,high,6,off_peak,3.28,15,0.4,0.051,0.006,0.278,0.197,0.069,91409.89
Udaipur,1.0,8,low,2,off_peak,4.71,24,0.055,0.23,0.163,0.163,0.266,0.124,24080.53
Mumbai,1.4,5,medium,2,peak,3.57,10,0.171,0.127,0.086,0.173,0.077,0.366,45370.35
Kochi,0.95,1,low,5,shoulder,4.15,3,0.042,0.039,0.266,0.148,0.252,0.253,7924.77
Amsterdam,2.9,4,medium,6,peak,3.48,8,0.167,0.204,0.197,0.323,0.012,0.097,142696.76
Shimla,0.95,3,medium,6,shoulder,3.96,6,0.075,0.046,0.11,0.065,0.25,0.454,45250.77
Istanbul,1.8,2,high,1,shoulder,4.96,6,0.082,0.316,0.026,0.09,0.216,0.268,23773.21
Bangkok,1.6,7,low,3,shoulder,4.0,14,0.128,0.058,0.069,0.018,0.405,0.321,56628.23
Udaipur,1.0,9,low,1,off_peak,3.72,27,0.018,0.092,0.396,0.183,0.071,0.241,11991.22
Varanasi,0.7,10,low,1,shoulder,4.55,20,0.227,0.192,0.193,0.283,0.054,0.051,11134.59
Varanasi,0.7,1,medium,6,off_peak,3.32,2,0.134,0.251,0.204,0.13,0.001,0.281,6734.48
Amritsar,0.8,5,high,3,off_peak,4.24,10,0.061,0.068,0.004,0.366,0.091,0.41,57544.91
Chennai,1.05,2,medium,5,shoulder,3.34,4,0.034,0.382,0.051,0.315,0.072,0.146,19673.31
Manali,0.9,6,low,4,peak,4.56,12,0.094,0.168,0.017,0.459,0.08,0.182,42544.23
Istanbul,1.8,8,medium,3,shoulder,4.24,24,0.18,0.013,0.097,0.261,0.172,0.277,120073.7
Istanbul,1.8,3,high,2,peak,3.31,9,0.201,0.273,0.036,0.418,0.022,0.05,65064.58
Pune,1.0,5,medium,1,peak,4.13,15,0.163,0.253,0.288,0.052,0.221,0.023,13336.42
Rishikesh,0.75,9,high,2,peak,3.96,27,0.025,0.048,0.266,0.539,0.082,0.039,58783.63
Singapore,2.9,7,low,1,peak,3.87,21,0.182,0.178,0.025,0.35,0.169,0.095,40961.49
Tokyo,3.0,5,medium,3,peak,3.79,15,0.311,0.071,0.109,0.047,0.326,0.136,140145.79
Paris,3.2,8,medium,5,shoulder,3.61,24,0.418,0.029,0.165,0.231,0.147,0.01,237269.01
Udaipur,1.0,4,low,4,off_peak,4.16,8,0.025,0.089,0.533,0.118,0.202,0.033,16762.17
Mumbai,1.4,2,medium,2,peak,4.89,6,0.118,0.432,0.167,0.097,0.097,0.09,14504.59
London,3.4,8,medium,4,shoulder,3.28,24,0.134,0.03,0.11,0.113,0.224,0.389,325128.52
Udaipur,1.0,1,medium,2,peak,4.48,2,0.09,0.109,0.283,0.265,0.146,0.106,6066.09
Dubai,2.8,7,high,2,peak,4.37,14,0.081,0.033,0.021,0.009,0.177,0.68,404301.22
Bali,1.5,6,medium,4,shoulder,4.42,18,0.177,0.202,0.05,0.209,0.21,0.152,97016.3
Udaipur,1.0,1,medium,1,peak,3.61,2,0.292,0.414,0.001,0.07,0.086,0.137,2485.39
Goa,1.3,7,high,6,peak,4.72,14,0.006,0.382,0.083,0.096,0.362,0.071,337439.41
Jaipur,0.8,7,low,1,shoulder,4.26,21,0.215,0.095,0.055,0.345,0.276,0.014,9450.12
Barcelona,2.5,7,low,3,off_peak,5.0,21,0.05,0.093,0.24,0.156,0.456,0.004,79104.93
Shimla,0.95,5,high,1,shoulder,3.97,15,0.402,0.006,0.067,0.258,0.082,0.186,18601.96
Goa,1.3,6,medium,3,shoulder,3.95,18,0.014,0.141,0.014,0.335,0.42,0.075,77913.46
Delhi,1.1,10,high,3,peak,4.62,30,0.014,0.231,0.365,0.011,0.09,0.29,183921.8
Manali,0.9,5,low,4,shoulder,3.48,15,0.159,0.228,0.049,0.048,0.482,0.034,26232.34
Shimla,0.95,3,medium,1,peak,3.45,9,0.163,0.098,0.433,0.067,0.224,0.015,8437.39
Amsterdam,2.9,9,low,6,off_peak,4.26,27,0.029,0.089,0.278,0.275,0.043,0.286,157476.12
Dubai,2.8,7,high,3,shoulder,4.75,14,0.05,0.157,0.192,0.501,0.093,0.007,253446.08
Kochi,0.95,6,medium,4,peak,3.88,12,0.109,0.132,0.174,0.007,0.172,0.406,81912.01
Manali,0.9,5,low,5,shoulder,4.3,15,0.208,0.228,0.338,0.012,0.017,0.197,27171.4
Goa,1.3,8,high,3,shoulder,4.66,16,0.298,0.521,0.054,0.036,0.011,0.08,113756.17
Amsterdam,2.9,9,low,5,peak,4.67,18,0.065,0.026,0.11,0.036,0.152,0.611,321478.88
Agra,0.75,5,medium,4,off_peak,4.0,10,0.019,0.242,0.581,0.071,0.009,0.078,20661.48
Rishikesh,0.75,8,medium,5,off_peak,4.78,24,0.039,0.08,0.236,0.355,0.189,0.101,74656.16
Jaipur,0.8,4,high,5,off_peak,3.71,12,0.032,0.317,0.438,0.175,0.029,0.009,36109.87
Rishikesh,0.75,6,medium,6,peak,3.87,18,0.193,0.178,0.012,0.126,0.026,0.464,93074.52
Chennai,1.05,4,low,2,peak,4.47,8,0.369,0.064,0.211,0.309,0.009,0.037,14695.82
Istanbul,1.8,9,low,5,off_peak,3.45,18,0.062,0.292,0.447,0.019,0.04,0.14,72403.44
Manali,0.9,5,low,6,peak,4.14,15,0.501,0.117,0.14,0.035,0.043,0.164,32547.41
Bangkok,1.6,4,high,3,off_peak,4.02,12,0.005,0.002,0.067,0.178,0.73,0.017,107400.54
Jaipur,0.8,10,medium,1,off_peak,3.66,30,0.198,0.275,0.088,0.067,0.322,0.05,15656.39
Delhi,1.1,10,low,4,peak,4.49,30,0.064,0.24,0.198,0.106,0.086,0.306,101937.36
Paris,3.2,3,low,2,off_peak,3.9,6,0.236,0.354,0.109,0.082,0.194,0.026,23463.89
Bali,1.5,10,high,4,shoulder,4.66,30,0.068,0.15,0.193,0.394,0.043,0.153,276429.86
Pune,1.0,8,medium,5,shoulder,4.96,24,0.214,0.115,0.051,0.208,0.047,0.364,108084.81
Kochi,0.95,5,medium,4,peak,4.68,10,0.391,0.078,0.078,0.402,0.03,0.021,48387.64
Singapore,2.9,8,medium,6,peak,3.65,24,0.328,0.067,0.04,0.385,0.025,0.154,354494.23
Jaipur,0.8,10,medium,1,peak,3.59,20,0.011,0.216,0.577,0.145,0.017,0.033,15035.7
Agra,0.75,3,medium,4,shoulder,3.58,6,0.029,0.094,0.106,0.212,0.254,0.305,24211.16
Paris,3.2,9,low,5,shoulder,4.73,27,0.346,0.015,0.08,0.15,0.233,0.175,263193.96
Mumbai,1.4,9,medium,6,shoulder,4.75,18,0.175,0.119,0.185,0.018,0.427,0.076,155714.21
Singapore,2.9,4,medium,2,off_peak,3.83,8,0.148,0.37,0.136,0.012,0.06,0.274,56423.54
Pune,1.0,5,low,2,peak,3.87,15,0.085,0.218,0.202,0.102,0.305,0.089,18602.67
New York,3.6,2,medium,2,peak,4.8,6,0.033,0.088,0.078,0.021,0.567,0.213,60935.06
Barcelona,2.5,6,medium,1,off_peak,3.41,18,0.039,0.548,0.164,0.062,0.134,0.052,27154.62
Shimla,0.95,10,low,6,shoulder,3.95,20,0.41,0.335,0.098,0.104,0.016,0.038,44422.51
Pune,1.0,5,medium,4,off_peak,3.35,15,0.234,0.003,0.037,0.07,0.558,0.098,48520.91
Barcelona,2.5,3,medium,2,shoulder,3.96,6,0.047,0.291,0.212,0.169,0.229,0.054,32248.35
Bengaluru,1.2,4,low,2,peak,3.25,12,0.335,0.155,0.146,0.025,0.24,0.098,16304.9
Paris,3.2,2,medium,3,shoulder,4.72,6,0.054,0.278,0.03,0.549,0.076,0.013,47717.69
Paris,3.2,10,medium,6,shoulder,3.29,30,0.046,0.374,0.269,0.022,0.136,0.152,260393.65
Jaipur,0.8,3,low,2,shoulder,4.56,9,0.002,0.534,0.08,0.034,0.012,0.338,7882.53
Delhi,1.1,6,medium,4,peak,4.9,12,0.093,0.082,0.219,0.072,0.263,0.272,97622.89
